LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Cass,41.33146007,-94.92791359,Iowa,12930.0,19029,80.9,79.8,81.9,%,Crude Prevalence,High Blood Pressure - Control
Cedar,41.77233777,-91.13246684,Iowa,18627.0,19031,77.9,76.6,79.0,%,Crude Prevalence,High Blood Pressure - Control
Cerro Gordo,43.08177563,-93.2612239,Iowa,42647.0,19033,78.6,77.4,79.7,%,Crude Prevalence,High Blood Pressure - Control
Cherokee,42.73538914,-95.62389402,Iowa,11321.0,19035,80.9,79.7,81.9,%,Crude Prevalence,High Blood Pressure - Control
Chickasaw,43.06006651,-92.31765448,Iowa,11964.0,19037,79.6,78.3,80.7,%,Crude Prevalence,High Blood Pressure - Control
Clarke,41.02910749,-93.78499688,Iowa,9423.0,19039,78.0,76.9,79.1,%,Crude Prevalence,High Blood Pressure - Control
Clay,43.08247182,-95.15096481,Iowa,16134.0,19041,78.1,76.8,79.3,%,Crude Prevalence,High Blood Pressure - Control
Clayton,42.84449371,-91.34142108,Iowa,17556.0,19043,80.7,79.6,81.7,%,Crude Prevalence,High Blood Pressure - Control
Clinton,41.89792461,-90.53230889,Iowa,46518.0,19045,78.5,77.5,79.6,%,Crude Prevalence,High Blood Pressure - Control
Crawford,42.03717842,-95.38197668,Iowa,17158.0,19047,77.6,76.6,78.7,%,Crude Prevalence,High Blood Pressure - Control
Dallas,41.68492618,-94.03968953,Iowa,90180.0,19049,72.9,71.6,74.2,%,Crude Prevalence,High Blood Pressure - Control
Davis,40.74775139,-92.41006563,Iowa,9017.0,19051,78.4,77.2,79.7,%,Crude Prevalence,High Blood Pressure - Control
Decatur,40.73780689,-93.78644163,Iowa,7890.0,19053,78.3,77.1,79.5,%,Crude Prevalence,High Blood Pressure - Control
Delaware,42.47128287,-91.36699389,Iowa,17069.0,19055,78.1,76.9,79.4,%,Crude Prevalence,High Blood Pressure - Control
Des Moines,40.92304427,-91.18142012,Iowa,39138.0,19057,79.3,78.2,80.4,%,Crude Prevalence,High Blood Pressure - Control
Dickinson,43.37782493,-95.15099396,Iowa,17153.0,19059,80.8,79.8,81.8,%,Crude Prevalence,High Blood Pressure - Control
Dubuque,42.46868108,-90.88219145,Iowa,96854.0,19061,77.4,76.1,78.5,%,Crude Prevalence,High Blood Pressure - Control
Emmet,43.3778228,-94.67861386,Iowa,9253.0,19063,79.0,77.9,80.0,%,Crude Prevalence,High Blood Pressure - Control
Fayette,42.86275777,-91.84447588,Iowa,19660.0,19065,79.5,78.3,80.6,%,Crude Prevalence,High Blood Pressure - Control
Floyd,43.0600053,-92.78940097,Iowa,15761.0,19067,79.7,78.6,80.8,%,Crude Prevalence,High Blood Pressure - Control
Franklin,42.73270366,-93.26256737,Iowa,10124.0,19069,79.4,78.3,80.4,%,Crude Prevalence,High Blood Pressure - Control
Fremont,40.74552519,-95.60474436,Iowa,6993.0,19071,80.0,78.8,81.1,%,Crude Prevalence,High Blood Pressure - Control
Greene,42.03614551,-94.39658081,Iowa,8981.0,19073,80.1,79.1,81.1,%,Crude Prevalence,High Blood Pressure - Control
Grundy,42.40195716,-92.7914653,Iowa,12304.0,19075,78.7,77.3,79.9,%,Crude Prevalence,High Blood Pressure - Control
Guthrie,41.68378965,-94.50111014,Iowa,10720.0,19077,79.9,78.8,80.9,%,Crude Prevalence,High Blood Pressure - Control
Hamilton,42.38395377,-93.70672502,Iowa,14952.0,19079,78.4,77.3,79.6,%,Crude Prevalence,High Blood Pressure - Control
Hancock,43.08182065,-93.73458123,Iowa,10712.0,19081,79.8,78.7,81.0,%,Crude Prevalence,High Blood Pressure - Control
Hardin,42.38393029,-93.24040527,Iowa,16868.0,19083,78.2,77.0,79.4,%,Crude Prevalence,High Blood Pressure - Control
Harrison,41.6832759,-95.81703374,Iowa,14134.0,19085,78.9,77.7,80.1,%,Crude Prevalence,High Blood Pressure - Control
Henry,40.98761344,-91.54434326,Iowa,20067.0,19087,77.4,76.2,78.4,%,Crude Prevalence,High Blood Pressure - Control
Howard,43.35676409,-92.31712672,Iowa,9187.0,19089,79.2,78.0,80.3,%,Crude Prevalence,High Blood Pressure - Control
Humboldt,42.7764426,-94.20722537,Iowa,9547.0,19091,79.8,78.7,80.9,%,Crude Prevalence,High Blood Pressure - Control
Ida,42.38694449,-95.51351729,Iowa,6841.0,19093,79.8,78.7,80.9,%,Crude Prevalence,High Blood Pressure - Control
Iowa,41.68631148,-92.06480935,Iowa,16141.0,19095,78.9,77.7,80.1,%,Crude Prevalence,High Blood Pressure - Control
Jackson,42.17178419,-90.57403934,Iowa,19432.0,19097,79.7,78.5,80.8,%,Crude Prevalence,High Blood Pressure - Control
Jasper,41.68604724,-93.05375647,Iowa,37147.0,19099,78.0,76.9,79.1,%,Crude Prevalence,High Blood Pressure - Control
Jefferson,41.03163516,-91.94861765,Iowa,18381.0,19101,78.0,76.6,79.1,%,Crude Prevalence,High Blood Pressure - Control
Johnson,41.67183878,-91.58796281,Iowa,151260.0,19103,71.4,70.0,72.9,%,Crude Prevalence,High Blood Pressure - Control
Jones,42.12118609,-91.13139641,Iowa,20744.0,19105,78.4,77.3,79.6,%,Crude Prevalence,High Blood Pressure - Control
Keokuk,41.33649665,-92.17850717,Iowa,10225.0,19107,79.5,78.4,80.6,%,Crude Prevalence,High Blood Pressure - Control
Kossuth,43.20413984,-94.20689787,Iowa,14908.0,19109,80.1,79.0,81.2,%,Crude Prevalence,High Blood Pressure - Control
Lee,40.64178807,-91.47914149,Iowa,34055.0,19111,78.2,77.1,79.3,%,Crude Prevalence,High Blood Pressure - Control
Linn,42.07941108,-91.5980766,Iowa,225909.0,19113,76.0,74.7,77.2,%,Crude Prevalence,High Blood Pressure - Control
Louisa,41.2184858,-91.25962762,Iowa,11169.0,19115,77.2,76.1,78.4,%,Crude Prevalence,High Blood Pressure - Control
Lucas,41.02958964,-93.32780803,Iowa,8645.0,19117,79.7,78.6,80.8,%,Crude Prevalence,High Blood Pressure - Control
Lyon,43.38105522,-96.21023387,Iowa,11811.0,19119,77.4,76.2,78.7,%,Crude Prevalence,High Blood Pressure - Control
Madison,41.33079759,-94.01553843,Iowa,16249.0,19121,77.4,76.2,78.5,%,Crude Prevalence,High Blood Pressure - Control
Mahaska,41.33521503,-92.64083907,Iowa,22000.0,19123,77.4,76.2,78.6,%,Crude Prevalence,High Blood Pressure - Control
Marion,41.33446684,-93.09934964,Iowa,33407.0,19125,77.3,76.0,78.6,%,Crude Prevalence,High Blood Pressure - Control
Marshall,42.03584688,-92.9989596,Iowa,39981.0,19127,77.1,76.1,78.2,%,Crude Prevalence,High Blood Pressure - Control
Mills,41.03345537,-95.62137337,Iowa,15063.0,19129,77.8,76.6,79.1,%,Crude Prevalence,High Blood Pressure - Control
Mitchell,43.35639379,-92.78887576,Iowa,10569.0,19131,79.7,78.6,80.8,%,Crude Prevalence,High Blood Pressure - Control
Monona,42.05236881,-95.95997093,Iowa,8679.0,19133,81.1,80.0,82.1,%,Crude Prevalence,High Blood Pressure - Control
Monroe,41.02988815,-92.8690667,Iowa,7790.0,19135,78.4,77.3,79.5,%,Crude Prevalence,High Blood Pressure - Control
Montgomery,41.03017649,-95.15643535,Iowa,10003.0,19137,79.9,78.8,80.9,%,Crude Prevalence,High Blood Pressure - Control
Muscatine,41.48387233,-91.11281646,Iowa,42929.0,19139,76.0,74.9,77.2,%,Crude Prevalence,High Blood Pressure - Control
O'Brien,43.08361729,-95.62474556,Iowa,13840.0,19141,79.5,78.4,80.5,%,Crude Prevalence,High Blood Pressure - Control
Osceola,43.3786784,-95.62423,Iowa,6040.0,19143,79.7,78.6,80.9,%,Crude Prevalence,High Blood Pressure - Control
Page,40.73917437,-95.15010031,Iowa,15249.0,19145,78.7,77.5,79.9,%,Crude Prevalence,High Blood Pressure - Control
Palo Alto,43.08193849,-94.67824621,Iowa,8929.0,19147,79.0,78.0,80.2,%,Crude Prevalence,High Blood Pressure - Control
Plymouth,42.73716882,-96.21438768,Iowa,25095.0,19149,77.8,76.6,79.0,%,Crude Prevalence,High Blood Pressure - Control
Pocahontas,42.73420133,-94.67862564,Iowa,6740.0,19151,80.7,79.5,81.7,%,Crude Prevalence,High Blood Pressure - Control
Polk,41.68553392,-93.57370726,Iowa,487204.0,19153,74.4,73.3,75.5,%,Crude Prevalence,High Blood Pressure - Control
Pottawattamie,41.33663618,-95.5423094,Iowa,93533.0,19155,76.9,75.8,78.1,%,Crude Prevalence,High Blood Pressure - Control
Poweshiek,41.68656972,-92.53093432,Iowa,18699.0,19157,78.5,77.3,79.6,%,Crude Prevalence,High Blood Pressure - Control
Ringgold,40.7351498,-94.24367465,Iowa,4968.0,19159,80.8,79.7,81.8,%,Crude Prevalence,High Blood Pressure - Control
Sac,42.38625275,-95.10545149,Iowa,9719.0,19161,80.2,79.0,81.4,%,Crude Prevalence,High Blood Pressure - Control
Scott,41.63679024,-90.62325526,Iowa,173283.0,19163,77.4,76.4,78.5,%,Crude Prevalence,High Blood Pressure - Control
Shelby,41.6850066,-95.31015553,Iowa,11578.0,19165,80.4,79.3,81.5,%,Crude Prevalence,High Blood Pressure - Control
Sioux,43.08289701,-96.17802873,Iowa,34909.0,19167,75.2,73.8,76.6,%,Crude Prevalence,High Blood Pressure - Control
Story,42.03621213,-93.46499005,Iowa,98105.0,19169,69.3,67.7,71.0,%,Crude Prevalence,High Blood Pressure - Control
Tama,42.07995308,-92.532572,Iowa,16904.0,19171,78.7,77.6,79.7,%,Crude Prevalence,High Blood Pressure - Control
Taylor,40.73748072,-94.69599224,Iowa,6191.0,19173,79.6,78.5,80.6,%,Crude Prevalence,High Blood Pressure - Control
Union,41.0277278,-94.24234847,Iowa,12359.0,19175,79.0,78.0,80.1,%,Crude Prevalence,High Blood Pressure - Control
Van Buren,40.75299802,-91.95022881,Iowa,7020.0,19177,79.9,78.8,80.9,%,Crude Prevalence,High Blood Pressure - Control
Wapello,41.03064984,-92.40954728,Iowa,35205.0,19179,77.1,76.0,78.1,%,Crude Prevalence,High Blood Pressure - Control
Warren,41.33437336,-93.56116384,Iowa,51056.0,19181,74.7,73.3,76.0,%,Crude Prevalence,High Blood Pressure - Control
Washington,41.33552199,-91.71753822,Iowa,22141.0,19183,78.4,77.3,79.6,%,Crude Prevalence,High Blood Pressure - Control
Wayne,40.73964909,-93.32747414,Iowa,6401.0,19185,80.5,79.5,81.5,%,Crude Prevalence,High Blood Pressure - Control
Webster,42.42794934,-94.18176099,Iowa,36277.0,19187,77.6,76.4,78.7,%,Crude Prevalence,High Blood Pressure - Control
Winnebago,43.3775066,-93.73407175,Iowa,10518.0,19189,79.2,78.0,80.3,%,Crude Prevalence,High Blood Pressure - Control
Winneshiek,43.29068484,-91.84369,Iowa,20029.0,19191,78.0,76.7,79.3,%,Crude Prevalence,High Blood Pressure - Control
Woodbury,42.38968948,-96.04453704,Iowa,102539.0,19193,76.4,75.3,77.4,%,Crude Prevalence,High Blood Pressure - Control
Worth,43.37747964,-93.26085274,Iowa,7453.0,19195,78.7,77.5,79.8,%,Crude Prevalence,High Blood Pressure - Control
Wright,42.7330898,-93.73511889,Iowa,12690.0,19197,80.6,79.6,81.7,%,Crude Prevalence,High Blood Pressure - Control
Allen,37.88588504,-95.30125216,Kansas,12444.0,20001,79.1,78.0,80.1,%,Crude Prevalence,High Blood Pressure - Control
Anderson,38.21415292,-95.29329192,Kansas,7878.0,20003,80.5,79.4,81.6,%,Crude Prevalence,High Blood Pressure - Control
Atchison,39.5314111,-95.31404984,Kansas,16193.0,20005,76.7,75.5,77.8,%,Crude Prevalence,High Blood Pressure - Control
Barber,37.22893315,-98.68457802,Kansas,4472.0,20007,80.6,79.5,81.6,%,Crude Prevalence,High Blood Pressure - Control
Barton,38.478934,-98.75632156,Kansas,26111.0,20009,78.1,77.1,79.1,%,Crude Prevalence,High Blood Pressure - Control
Bourbon,37.85500237,-94.84924767,Kansas,14653.0,20011,79.8,78.9,80.8,%,Crude Prevalence,High Blood Pressure - Control
Brown,39.82650798,-95.56420467,Kansas,9598.0,20013,79.0,78.0,79.9,%,Crude Prevalence,High Blood Pressure - Control
Butler,37.78126634,-96.83880915,Kansas,66765.0,20015,75.7,74.5,76.9,%,Crude Prevalence,High Blood Pressure - Control
Chase,38.30202477,-96.59411629,Kansas,2629.0,20017,80.3,79.3,81.3,%,Crude Prevalence,High Blood Pressure - Control
Chautauqua,37.14997344,-96.24531969,Kansas,3309.0,20019,81.3,80.4,82.3,%,Crude Prevalence,High Blood Pressure - Control
Cherokee,37.16921676,-94.84624256,Kansas,20015.0,20021,78.2,77.2,79.3,%,Crude Prevalence,High Blood Pressure - Control
Cheyenne,39.78585891,-101.7318602,Kansas,2660.0,20023,81.8,80.8,82.9,%,Crude Prevalence,High Blood Pressure - Control
Clark,37.23549476,-99.81962484,Kansas,2005.0,20025,80.1,79.0,81.1,%,Crude Prevalence,High Blood Pressure - Control
Clay,39.3495413,-97.16514878,Kansas,7997.0,20027,79.5,78.5,80.5,%,Crude Prevalence,High Blood Pressure - Control
Cloud,39.48030351,-97.64917658,Kansas,8729.0,20029,79.0,77.9,80.0,%,Crude Prevalence,High Blood Pressure - Control
Coffey,38.23667411,-95.73404699,Kansas,8233.0,20031,79.3,78.3,80.4,%,Crude Prevalence,High Blood Pressure - Control
Comanche,37.19121917,-99.27105698,Kansas,1748.0,20033,81.1,80.1,82.1,%,Crude Prevalence,High Blood Pressure - Control
Cowley,37.23787528,-96.83778381,Kansas,35218.0,20035,77.6,76.6,78.6,%,Crude Prevalence,High Blood Pressure - Control
Crawford,37.50702733,-94.85185156,Kansas,39019.0,20037,76.5,75.4,77.7,%,Crude Prevalence,High Blood Pressure - Control
Decatur,39.78469039,-100.4593928,Kansas,2871.0,20039,82.3,81.2,83.3,%,Crude Prevalence,High Blood Pressure - Control
Dickinson,38.86623108,-97.15273307,Kansas,18717.0,20041,78.7,77.6,79.8,%,Crude Prevalence,High Blood Pressure - Control
Doniphan,39.78793247,-95.14683174,Kansas,7682.0,20043,78.1,77.1,79.2,%,Crude Prevalence,High Blood Pressure - Control
Douglas,38.88457144,-95.2929413,Kansas,121436.0,20045,70.1,68.8,71.5,%,Crude Prevalence,High Blood Pressure - Control
Edwards,37.88770765,-99.31198343,Kansas,2849.0,20047,79.8,78.8,80.8,%,Crude Prevalence,High Blood Pressure - Control
Elk,37.45339798,-96.24375869,Kansas,2508.0,20049,82.9,81.9,83.7,%,Crude Prevalence,High Blood Pressure - Control
Ellis,38.91458712,-99.31751551,Kansas,28710.0,20051,74.5,73.2,76.0,%,Crude Prevalence,High Blood Pressure - Control
Ellsworth,38.69665244,-98.20480918,Kansas,6196.0,20053,77.0,76.0,78.0,%,Crude Prevalence,High Blood Pressure - Control
Finney,38.04409839,-100.7374117,Kansas,36611.0,20055,73.3,72.4,74.2,%,Crude Prevalence,High Blood Pressure - Control
Ford,37.6917826,-99.88816866,Kansas,33888.0,20057,74.1,73.1,75.0,%,Crude Prevalence,High Blood Pressure - Control
Franklin,38.56448444,-95.28595138,Kansas,25631.0,20059,77.6,76.5,78.7,%,Crude Prevalence,High Blood Pressure - Control
Geary,39.00212896,-96.75244366,Kansas,32594.0,20061,65.5,64.6,66.4,%,Crude Prevalence,High Blood Pressure - Control
Gove,38.91587234,-100.482942,Kansas,2612.0,20063,81.1,80.1,82.1,%,Crude Prevalence,High Blood Pressure - Control
Graham,39.34976155,-99.88331198,Kansas,2492.0,20065,82.3,81.3,83.2,%,Crude Prevalence,High Blood Pressure - Control
Grant,37.56236143,-101.307992,Kansas,7336.0,20067,75.4,74.4,76.4,%,Crude Prevalence,High Blood Pressure - Control
Gray,37.73851836,-100.4379698,Kansas,6033.0,20069,76.2,75.1,77.4,%,Crude Prevalence,High Blood Pressure - Control
Greeley,38.48078179,-101.8060294,Kansas,1227.0,20071,79.9,78.8,80.9,%,Crude Prevalence,High Blood Pressure - Control
Greenwood,37.87746567,-96.23240039,Kansas,6055.0,20073,81.9,81.0,83.0,%,Crude Prevalence,High Blood Pressure - Control
Hamilton,37.99918273,-101.7915815,Kansas,2607.0,20075,75.6,74.6,76.7,%,Crude Prevalence,High Blood Pressure - Control
Harper,37.1917483,-98.07579855,Kansas,5506.0,20077,80.4,79.3,81.4,%,Crude Prevalence,High Blood Pressure - Control
Harvey,38.04311095,-97.42722218,Kansas,34210.0,20079,78.5,77.5,79.5,%,Crude Prevalence,High Blood Pressure - Control
Haskell,37.56203578,-100.8710644,Kansas,3997.0,20081,76.0,74.9,76.9,%,Crude Prevalence,High Blood Pressure - Control
Hodgeman,38.08775122,-99.89796207,Kansas,1818.0,20083,79.9,78.8,80.9,%,Crude Prevalence,High Blood Pressure - Control
Jackson,39.41667626,-95.79400327,Kansas,13280.0,20085,78.5,77.5,79.5,%,Crude Prevalence,High Blood Pressure - Control
Jefferson,39.23553907,-95.38320303,Kansas,18975.0,20087,78.6,77.4,79.6,%,Crude Prevalence,High Blood Pressure - Control
Jewell,39.7847264,-98.21822167,Kansas,2841.0,20089,83.5,82.5,84.4,%,Crude Prevalence,High Blood Pressure - Control
Johnson,38.88384114,-94.82259092,Kansas,597555.0,20091,75.6,74.6,76.7,%,Crude Prevalence,High Blood Pressure - Control
Kearny,38.00021872,-101.320382,Kansas,3943.0,20093,75.7,74.7,76.7,%,Crude Prevalence,High Blood Pressure - Control
Kingman,37.55911213,-98.13638955,Kansas,7310.0,20095,79.6,78.5,80.7,%,Crude Prevalence,High Blood Pressure - Control
Kiowa,37.55841651,-99.28576492,Kansas,2516.0,20097,79.3,78.2,80.4,%,Crude Prevalence,High Blood Pressure - Control
Labette,37.191276,-95.29763182,Kansas,19964.0,20099,78.6,77.6,79.6,%,Crude Prevalence,High Blood Pressure - Control
Lane,38.48119124,-100.4660592,Kansas,1560.0,20101,80.7,79.7,81.7,%,Crude Prevalence,High Blood Pressure - Control
Leavenworth,39.19942996,-95.03797758,Kansas,81352.0,20103,74.9,73.8,75.9,%,Crude Prevalence,High Blood Pressure - Control
Lincoln,39.04546724,-98.20741911,Kansas,3023.0,20105,81.3,80.3,82.3,%,Crude Prevalence,High Blood Pressure - Control
Linn,38.21238797,-94.84299061,Kansas,9750.0,20107,80.6,79.5,81.5,%,Crude Prevalence,High Blood Pressure - Control
Logan,38.91742045,-101.148334,Kansas,2844.0,20109,78.8,77.6,80.0,%,Crude Prevalence,High Blood Pressure - Control
Lyon,38.4558931,-96.15272288,Kansas,33406.0,20111,75.1,74.1,76.2,%,Crude Prevalence,High Blood Pressure - Control
McPherson,38.39174153,-97.64809181,Kansas,28537.0,20113,78.0,76.8,79.1,%,Crude Prevalence,High Blood Pressure - Control
Marion,38.35888111,-97.09700134,Kansas,11950.0,20115,79.6,78.5,80.6,%,Crude Prevalence,High Blood Pressure - Control
Marshall,39.7835672,-96.52284754,Kansas,9722.0,20117,80.6,79.6,81.7,%,Crude Prevalence,High Blood Pressure - Control
Meade,37.23826363,-100.3655617,Kansas,4146.0,20119,78.6,77.6,79.7,%,Crude Prevalence,High Blood Pressure - Control
Miami,38.5636755,-94.83822689,Kansas,33680.0,20121,77.9,76.8,79.0,%,Crude Prevalence,High Blood Pressure - Control
Mitchell,39.39335175,-98.20901008,Kansas,6150.0,20123,80.2,79.1,81.2,%,Crude Prevalence,High Blood Pressure - Control
Montgomery,37.19256324,-95.7428237,Kansas,32120.0,20125,76.6,75.6,77.5,%,Crude Prevalence,High Blood Pressure - Control
Morris,38.68738854,-96.64994581,Kansas,5521.0,20127,80.1,79.1,81.1,%,Crude Prevalence,High Blood Pressure - Control
Morton,37.19137996,-101.7992456,Kansas,2667.0,20129,79.1,78.2,80.0,%,Crude Prevalence,High Blood Pressure - Control
Nemaha,39.78340409,-96.01400194,Kansas,10155.0,20131,79.6,78.5,80.7,%,Crude Prevalence,High Blood Pressure - Control
Neosho,37.55860468,-95.30672792,Kansas,15951.0,20133,78.7,77.7,79.7,%,Crude Prevalence,High Blood Pressure - Control
Ness,38.47974157,-99.91547333,Kansas,2840.0,20135,81.7,80.6,82.6,%,Crude Prevalence,High Blood Pressure - Control
Norton,39.78437529,-99.90287459,Kansas,5430.0,20137,77.4,76.3,78.5,%,Crude Prevalence,High Blood Pressure - Control
Osage,38.65236466,-95.72683156,Kansas,15941.0,20139,79.2,78.1,80.3,%,Crude Prevalence,High Blood Pressure - Control
Osborne,39.35043916,-98.76758434,Kansas,3475.0,20141,81.4,80.4,82.4,%,Crude Prevalence,High Blood Pressure - Control
Ottawa,39.13243309,-97.65014835,Kansas,5802.0,20143,79.0,77.9,80.1,%,Crude Prevalence,High Blood Pressure - Control
Pawnee,38.18115215,-99.2368498,Kansas,6562.0,20145,77.6,76.6,78.7,%,Crude Prevalence,High Blood Pressure - Control
Phillips,39.78462157,-99.34669076,Kansas,5317.0,20147,80.9,79.9,82.0,%,Crude Prevalence,High Blood Pressure - Control
Pottawatomie,39.3792689,-96.34340263,Kansas,24277.0,20149,75.7,74.5,76.9,%,Crude Prevalence,High Blood Pressure - Control
Pratt,37.64785173,-98.73915202,Kansas,9378.0,20151,78.4,77.3,79.5,%,Crude Prevalence,High Blood Pressure - Control
Rawlins,39.78520638,-101.0761757,Kansas,2508.0,20153,81.8,80.8,82.8,%,Crude Prevalence,High Blood Pressure - Control
Reno,37.95307195,-98.08597625,Kansas,62342.0,20155,78.7,77.7,79.8,%,Crude Prevalence,High Blood Pressure - Control
Republic,39.8279368,-97.65034285,Kansas,4664.0,20157,82.4,81.4,83.5,%,Crude Prevalence,High Blood Pressure - Control
Rice,38.34716657,-98.20109378,Kansas,9531.0,20159,78.2,77.2,79.3,%,Crude Prevalence,High Blood Pressure - Control
Riley,39.29566923,-96.73566141,Kansas,73703.0,20161,65.6,64.2,67.2,%,Crude Prevalence,High Blood Pressure - Control
Rooks,39.3502188,-99.32487043,Kansas,5013.0,20163,80.5,79.4,81.5,%,Crude Prevalence,High Blood Pressure - Control
Rush,38.52275276,-99.30863983,Kansas,3093.0,20165,80.8,79.8,82.0,%,Crude Prevalence,High Blood Pressure - Control
Russell,38.91479913,-98.76243915,Kansas,6907.0,20167,80.6,79.6,81.7,%,Crude Prevalence,High Blood Pressure - Control
Saline,38.78398051,-97.64993321,Kansas,54401.0,20169,78.7,77.7,79.7,%,Crude Prevalence,High Blood Pressure - Control
Scott,38.48212737,-100.9066189,Kansas,4897.0,20171,78.2,77.2,79.4,%,Crude Prevalence,High Blood Pressure - Control
Sedgwick,37.68442503,-97.46095427,Kansas,513607.0,20173,76.1,75.2,77.0,%,Crude Prevalence,High Blood Pressure - Control
Seward,37.1932862,-100.8506601,Kansas,21780.0,20175,71.1,70.1,72.1,%,Crude Prevalence,High Blood Pressure - Control
Shawnee,39.04169175,-95.75666321,Kansas,177499.0,20177,78.3,77.4,79.1,%,Crude Prevalence,High Blood Pressure - Control
Sheridan,39.35017145,-100.4418177,Kansas,2533.0,20179,81.3,80.2,82.3,%,Crude Prevalence,High Blood Pressure - Control
Sherman,39.35153012,-101.7199205,Kansas,5899.0,20181,78.5,77.4,79.5,%,Crude Prevalence,High Blood Pressure - Control
Smith,39.78514967,-98.78566427,Kansas,3603.0,20183,82.4,81.4,83.4,%,Crude Prevalence,High Blood Pressure - Control
Stafford,38.03102509,-98.71763136,Kansas,4178.0,20185,80.6,79.6,81.6,%,Crude Prevalence,High Blood Pressure - Control
Stanton,37.56302595,-101.784264,Kansas,1987.0,20187,77.1,76.1,78.1,%,Crude Prevalence,High Blood Pressure - Control
Stevens,37.19240612,-101.3119629,Kansas,5559.0,20189,76.6,75.5,77.5,%,Crude Prevalence,High Blood Pressure - Control
Sumner,37.23682804,-97.47721487,Kansas,22996.0,20191,79.2,78.2,80.3,%,Crude Prevalence,High Blood Pressure - Control
Thomas,39.35103267,-101.0555183,Kansas,7711.0,20193,76.0,74.7,77.3,%,Crude Prevalence,High Blood Pressure - Control
Trego,38.91467257,-99.87284398,Kansas,2793.0,20195,80.3,79.2,81.4,%,Crude Prevalence,High Blood Pressure - Control
Wabaunsee,38.95317368,-96.20498706,Kansas,6899.0,20197,78.9,77.8,80.0,%,Crude Prevalence,High Blood Pressure - Control
Wallace,38.91690628,-101.7637347,Kansas,1503.0,20199,80.3,79.2,81.4,%,Crude Prevalence,High Blood Pressure - Control
Washington,39.78418011,-97.08748487,Kansas,5420.0,20201,80.7,79.6,81.7,%,Crude Prevalence,High Blood Pressure - Control
Wichita,38.48194926,-101.3471107,Kansas,2105.0,20203,79.1,78.1,80.0,%,Crude Prevalence,High Blood Pressure - Control
Wilson,37.55937174,-95.74323255,Kansas,8665.0,20205,80.5,79.5,81.4,%,Crude Prevalence,High Blood Pressure - Control
Woodson,37.88656272,-95.74018806,Kansas,3183.0,20207,80.9,79.9,81.8,%,Crude Prevalence,High Blood Pressure - Control
Wyandotte,39.11467623,-94.76452625,Kansas,165324.0,20209,73.3,72.6,74.0,%,Crude Prevalence,High Blood Pressure - Control
Adair,37.10410801,-85.28066428,Kentucky,19215.0,21001,79.8,78.7,80.8,%,Crude Prevalence,High Blood Pressure - Control
Allen,36.75138904,-86.19098974,Kentucky,21122.0,21003,79.9,78.8,81.0,%,Crude Prevalence,High Blood Pressure - Control
Anderson,38.00360766,-84.99062363,Kentucky,22663.0,21005,78.9,77.7,79.9,%,Crude Prevalence,High Blood Pressure - Control
Ballard,37.05855855,-88.99943735,Kentucky,7979.0,21007,81.4,80.6,82.4,%,Crude Prevalence,High Blood Pressure - Control
Barren,36.9655214,-85.9335359,Kentucky,44176.0,21009,80.5,79.5,81.5,%,Crude Prevalence,High Blood Pressure - Control
Bath,38.14524895,-83.74345856,Kentucky,12383.0,21011,80.6,79.7,81.7,%,Crude Prevalence,High Blood Pressure - Control
Bell,36.7310214,-83.67371026,Kentucky,26569.0,21013,81.1,80.2,82.2,%,Crude Prevalence,High Blood Pressure - Control
Boone,38.96979756,-84.72792289,Kentucky,131533.0,21015,76.9,75.7,78.0,%,Crude Prevalence,High Blood Pressure - Control
Bourbon,38.20673159,-84.21685323,Kentucky,20184.0,21017,80.8,79.9,81.7,%,Crude Prevalence,High Blood Pressure - Control
Boyd,38.35910742,-82.68776504,Kentucky,47240.0,21019,81.0,80.1,82.0,%,Crude Prevalence,High Blood Pressure - Control
Boyle,37.62422814,-84.86722425,Kentucky,30100.0,21021,80.1,79.2,81.0,%,Crude Prevalence,High Blood Pressure - Control
Bracken,38.68897348,-84.09001872,Kentucky,8239.0,21023,80.1,79.1,81.2,%,Crude Prevalence,High Blood Pressure - Control
Breathitt,37.52172318,-83.3235208,Kentucky,12726.0,21025,81.2,80.2,82.2,%,Crude Prevalence,High Blood Pressure - Control
Breckinridge,37.77290323,-86.42977429,Kentucky,20388.0,21027,81.5,80.6,82.4,%,Crude Prevalence,High Blood Pressure - Control
Bullitt,37.96948354,-85.69550072,Kentucky,81069.0,21029,78.4,77.3,79.4,%,Crude Prevalence,High Blood Pressure - Control
Butler,37.20734576,-86.68097101,Kentucky,12772.0,21031,80.7,79.8,81.7,%,Crude Prevalence,High Blood Pressure - Control
Caldwell,37.14545737,-87.86816005,Kentucky,12715.0,21033,81.7,80.8,82.7,%,Crude Prevalence,High Blood Pressure - Control
Calloway,36.62087871,-88.27219337,Kentucky,39135.0,21035,77.5,76.3,78.8,%,Crude Prevalence,High Blood Pressure - Control
Campbell,38.94630957,-84.37932773,Kentucky,93152.0,21037,78.4,77.2,79.5,%,Crude Prevalence,High Blood Pressure - Control
Carlisle,36.85329,-88.97059535,Kentucky,4771.0,21039,81.9,81.0,82.8,%,Crude Prevalence,High Blood Pressure - Control
