LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Madison,43.78424091,-111.6590247,Idaho,39304.0,16065,30.9,29.7,32.3,%,Crude Prevalence,High Blood Pressure
Minidoka,42.85448818,-113.6375197,Idaho,20825.0,16067,27.9,26.9,28.9,%,Crude Prevalence,High Blood Pressure
Nez Perce,46.32669016,-116.7500003,Idaho,40408.0,16069,28.4,27.2,29.5,%,Crude Prevalence,High Blood Pressure
Oneida,42.19493884,-112.539538,Idaho,4488.0,16071,28.1,26.8,29.2,%,Crude Prevalence,High Blood Pressure
Owyhee,42.58150395,-116.1700201,Idaho,11693.0,16073,30.4,29.3,31.4,%,Crude Prevalence,High Blood Pressure
Payette,44.00705386,-116.7602225,Idaho,23551.0,16075,29.3,28.2,30.3,%,Crude Prevalence,High Blood Pressure
Power,42.69353476,-112.8408579,Idaho,7768.0,16077,29.7,28.6,30.7,%,Crude Prevalence,High Blood Pressure
Shoshone,47.35207039,-115.8914809,Idaho,12796.0,16079,29.6,28.4,30.7,%,Crude Prevalence,High Blood Pressure
Teton,43.76000399,-111.2080195,Idaho,11640.0,16081,26.1,24.7,27.4,%,Crude Prevalence,High Blood Pressure
Twin Falls,42.35602464,-114.6672662,Idaho,86081.0,16083,28.8,27.5,29.9,%,Crude Prevalence,High Blood Pressure
Valley,44.7666868,-115.5664274,Idaho,11041.0,16085,26.6,25.2,27.9,%,Crude Prevalence,High Blood Pressure
Washington,44.45272668,-116.7848239,Idaho,10161.0,16087,28.8,27.6,30.0,%,Crude Prevalence,High Blood Pressure
Adams,39.9878741,-91.18845544,Illinois,65691.0,17001,29.7,28.2,31.1,%,Crude Prevalence,High Blood Pressure
Alexander,37.19140962,-89.33768329,Illinois,6060.0,17003,39.2,38.1,40.3,%,Crude Prevalence,High Blood Pressure
Bond,38.88702523,-89.43550064,Illinois,16630.0,17005,32.3,31.0,33.6,%,Crude Prevalence,High Blood Pressure
Boone,42.32289961,-88.82332316,Illinois,53577.0,17007,30.0,28.9,31.2,%,Crude Prevalence,High Blood Pressure
Brown,39.96106736,-90.75026903,Illinois,6556.0,17009,34.5,33.2,35.8,%,Crude Prevalence,High Blood Pressure
Bureau,41.40423623,-89.52854555,Illinois,32993.0,17011,30.4,29.1,31.5,%,Crude Prevalence,High Blood Pressure
Calhoun,39.16882841,-90.66735551,Illinois,4802.0,17013,30.6,29.4,31.9,%,Crude Prevalence,High Blood Pressure
Carroll,42.06790394,-89.93368608,Illinois,14312.0,17015,30.1,28.7,31.4,%,Crude Prevalence,High Blood Pressure
Cass,39.97361133,-90.24733059,Illinois,12260.0,17017,31.8,30.6,32.9,%,Crude Prevalence,High Blood Pressure
Champaign,40.14009306,-88.19939639,Illinois,209983.0,17019,32.2,30.9,33.4,%,Crude Prevalence,High Blood Pressure
Christian,39.54579537,-89.27739335,Illinois,32661.0,17021,31.0,29.7,32.2,%,Crude Prevalence,High Blood Pressure
Clark,39.333655,-87.7876984,Illinois,15596.0,17023,30.7,29.3,32.0,%,Crude Prevalence,High Blood Pressure
Clay,38.75358984,-88.49042328,Illinois,13253.0,17025,30.9,29.6,32.2,%,Crude Prevalence,High Blood Pressure
Clinton,38.6064723,-89.42268213,Illinois,37639.0,17027,29.2,27.8,30.5,%,Crude Prevalence,High Blood Pressure
Coles,39.52086003,-88.22141023,Illinois,50885.0,17029,31.8,30.2,33.1,%,Crude Prevalence,High Blood Pressure
Cook,41.83995114,-87.81688021,Illinois,5180493.0,17031,30.3,29.5,31.1,%,Crude Prevalence,High Blood Pressure
Crawford,39.003307,-87.75963754,Illinois,18807.0,17033,31.8,30.6,33.2,%,Crude Prevalence,High Blood Pressure
Cumberland,39.27402237,-88.24036948,Illinois,10808.0,17035,31.2,29.8,32.4,%,Crude Prevalence,High Blood Pressure
DeKalb,41.89322815,-88.77009318,Illinois,104143.0,17037,29.4,28.2,30.6,%,Crude Prevalence,High Blood Pressure
De Witt,40.17440678,-88.90398072,Illinois,15769.0,17039,30.0,28.7,31.3,%,Crude Prevalence,High Blood Pressure
Douglas,39.76949551,-88.21754608,Illinois,19479.0,17041,31.4,30.1,32.7,%,Crude Prevalence,High Blood Pressure
DuPage,41.85194686,-88.08559673,Illinois,928589.0,17043,28.3,27.2,29.5,%,Crude Prevalence,High Blood Pressure
Edgar,39.67864858,-87.74546637,Illinois,17360.0,17045,31.1,29.6,32.4,%,Crude Prevalence,High Blood Pressure
Edwards,38.41610002,-88.05385604,Illinois,6392.0,17047,30.6,29.3,31.8,%,Crude Prevalence,High Blood Pressure
Effingham,39.05963979,-88.5897574,Illinois,34208.0,17049,30.0,28.4,31.3,%,Crude Prevalence,High Blood Pressure
Fayette,39.00018837,-89.02422026,Illinois,21416.0,17051,33.6,32.3,34.8,%,Crude Prevalence,High Blood Pressure
Ford,40.59739228,-88.2235302,Illinois,13264.0,17053,30.9,29.6,32.3,%,Crude Prevalence,High Blood Pressure
Franklin,37.99210601,-88.92419062,Illinois,38701.0,17055,32.4,30.9,33.7,%,Crude Prevalence,High Blood Pressure
Fulton,40.47265322,-90.207453,Illinois,34844.0,17057,32.0,30.6,33.3,%,Crude Prevalence,High Blood Pressure
Gallatin,37.76357747,-88.22876649,Illinois,5058.0,17059,32.2,30.9,33.5,%,Crude Prevalence,High Blood Pressure
Greene,39.35635609,-90.39056399,Illinois,13044.0,17061,31.7,30.5,33.0,%,Crude Prevalence,High Blood Pressure
Grundy,41.28544033,-88.41889597,Illinois,50972.0,17063,28.3,27.0,29.6,%,Crude Prevalence,High Blood Pressure
Hamilton,38.08154333,-88.53881219,Illinois,8163.0,17065,30.9,29.6,32.3,%,Crude Prevalence,High Blood Pressure
Hancock,40.40377304,-91.16466866,Illinois,17844.0,17067,30.1,28.7,31.5,%,Crude Prevalence,High Blood Pressure
Hardin,37.51808974,-88.26669442,Illinois,3910.0,17069,33.5,32.2,34.7,%,Crude Prevalence,High Blood Pressure
Henderson,40.81804873,-90.92497453,Illinois,6709.0,17071,30.7,29.4,31.9,%,Crude Prevalence,High Blood Pressure
Henry,41.35314467,-90.1312813,Illinois,49090.0,17073,30.1,28.8,31.4,%,Crude Prevalence,High Blood Pressure
Iroquois,40.74721556,-87.82469568,Illinois,27604.0,17075,31.1,29.8,32.3,%,Crude Prevalence,High Blood Pressure
Jackson,37.7852773,-89.38220561,Illinois,57419.0,17077,33.5,32.2,34.8,%,Crude Prevalence,High Blood Pressure
Jasper,39.01057055,-88.15388345,Illinois,9611.0,17079,30.3,29.0,31.7,%,Crude Prevalence,High Blood Pressure
Jefferson,38.30021861,-88.92399469,Illinois,37820.0,17081,33.0,31.7,34.3,%,Crude Prevalence,High Blood Pressure
Jersey,39.08568063,-90.35672109,Illinois,21847.0,17083,29.6,28.0,30.9,%,Crude Prevalence,High Blood Pressure
Jo Daviess,42.3652792,-90.21213574,Illinois,21366.0,17085,29.2,27.8,30.5,%,Crude Prevalence,High Blood Pressure
Johnson,37.45952508,-88.88074172,Illinois,12456.0,17087,33.4,32.1,34.7,%,Crude Prevalence,High Blood Pressure
Kane,41.93907809,-88.42862274,Illinois,534216.0,17089,28.6,27.5,29.7,%,Crude Prevalence,High Blood Pressure
Kankakee,41.13747721,-87.86188723,Illinois,110024.0,17091,31.9,30.8,33.0,%,Crude Prevalence,High Blood Pressure
Kendall,41.59098734,-88.4288083,Illinois,127915.0,17093,28.7,27.5,29.9,%,Crude Prevalence,High Blood Pressure
Knox,40.93161365,-90.21324527,Illinois,50112.0,17095,33.7,32.4,34.9,%,Crude Prevalence,High Blood Pressure
Lake,42.32324586,-88.0038997,Illinois,700832.0,17097,29.1,28.0,30.2,%,Crude Prevalence,High Blood Pressure
LaSalle,41.34406326,-88.88641893,Illinois,109430.0,17099,30.2,29.0,31.5,%,Crude Prevalence,High Blood Pressure
Lawrence,38.7203392,-87.72684251,Illinois,15765.0,17101,34.3,32.9,35.5,%,Crude Prevalence,High Blood Pressure
Lee,41.74642172,-89.30007923,Illinois,34223.0,17103,31.9,30.7,33.1,%,Crude Prevalence,High Blood Pressure
Livingston,40.89177714,-88.55788487,Illinois,35761.0,17105,31.5,30.3,32.7,%,Crude Prevalence,High Blood Pressure
Logan,40.12456067,-89.36756428,Illinois,28925.0,17107,31.5,30.3,32.8,%,Crude Prevalence,High Blood Pressure
McDonough,40.45646248,-90.67782344,Illinois,29955.0,17109,31.4,29.9,32.8,%,Crude Prevalence,High Blood Pressure
McHenry,42.32444298,-88.45264553,Illinois,308570.0,17111,28.7,27.4,29.9,%,Crude Prevalence,High Blood Pressure
McLean,40.49078887,-88.84759624,Illinois,172828.0,17113,28.1,26.9,29.4,%,Crude Prevalence,High Blood Pressure
Macon,39.86003285,-88.96170117,Illinois,104712.0,17115,33.0,31.7,34.1,%,Crude Prevalence,High Blood Pressure
Macoupin,39.26115141,-89.92450243,Illinois,45313.0,17117,30.5,29.2,31.9,%,Crude Prevalence,High Blood Pressure
Madison,38.8299742,-89.90521707,Illinois,264461.0,17119,31.8,30.6,33.1,%,Crude Prevalence,High Blood Pressure
Marion,38.649654,-88.91897966,Illinois,37620.0,17121,31.9,30.7,33.2,%,Crude Prevalence,High Blood Pressure
Marshall,41.03321359,-89.34479498,Illinois,11534.0,17123,30.0,28.6,31.3,%,Crude Prevalence,High Blood Pressure
Mason,40.23973518,-89.91638016,Illinois,13565.0,17125,31.2,29.9,32.6,%,Crude Prevalence,High Blood Pressure
Massac,37.21907548,-88.70788222,Illinois,14080.0,17127,32.5,31.3,33.7,%,Crude Prevalence,High Blood Pressure
Menard,40.02765612,-89.80176112,Illinois,12288.0,17129,29.2,27.7,30.6,%,Crude Prevalence,High Blood Pressure
Mercer,41.20543979,-90.74108693,Illinois,15601.0,17131,30.4,29.0,31.8,%,Crude Prevalence,High Blood Pressure
Monroe,38.27857376,-90.17768675,Illinois,34335.0,17133,27.9,26.5,29.2,%,Crude Prevalence,High Blood Pressure
Montgomery,39.23105133,-89.47892664,Illinois,28601.0,17135,32.3,30.9,33.6,%,Crude Prevalence,High Blood Pressure
Morgan,39.71559646,-90.20099574,Illinois,33976.0,17137,31.5,30.3,32.9,%,Crude Prevalence,High Blood Pressure
Moultrie,39.64136791,-88.61929654,Illinois,14717.0,17139,30.7,29.2,32.2,%,Crude Prevalence,High Blood Pressure
Ogle,42.04268981,-89.32056003,Illinois,50923.0,17141,30.3,29.0,31.6,%,Crude Prevalence,High Blood Pressure
Peoria,40.78823251,-89.7600207,Illinois,180621.0,17143,32.7,31.4,33.8,%,Crude Prevalence,High Blood Pressure
Perry,38.084378,-89.3675078,Illinois,21174.0,17145,32.9,31.7,34.2,%,Crude Prevalence,High Blood Pressure
Piatt,40.01034924,-88.59111287,Illinois,16396.0,17147,28.3,26.8,29.7,%,Crude Prevalence,High Blood Pressure
Pike,39.6224698,-90.88627486,Illinois,15611.0,17149,32.0,30.7,33.4,%,Crude Prevalence,High Blood Pressure
Pope,37.41280919,-88.56135849,Illinois,4212.0,17151,31.3,29.9,32.5,%,Crude Prevalence,High Blood Pressure
Pulaski,37.22291001,-89.12759127,Illinois,5463.0,17153,37.4,36.3,38.4,%,Crude Prevalence,High Blood Pressure
Putnam,41.20465835,-89.28586591,Illinois,5740.0,17155,29.4,28.2,30.7,%,Crude Prevalence,High Blood Pressure
Randolph,38.05215265,-89.82565692,Illinois,32106.0,17157,33.9,32.6,35.1,%,Crude Prevalence,High Blood Pressure
Richland,38.71236738,-88.08547184,Illinois,15763.0,17159,31.5,30.1,32.9,%,Crude Prevalence,High Blood Pressure
Rock Island,41.46722963,-90.5679268,Illinois,143477.0,17161,31.2,30.0,32.3,%,Crude Prevalence,High Blood Pressure
St. Clair,38.47017783,-89.92845262,Illinois,261059.0,17163,34.0,32.9,35.1,%,Crude Prevalence,High Blood Pressure
Saline,37.75324113,-88.54097347,Illinois,23906.0,17165,32.3,30.9,33.6,%,Crude Prevalence,High Blood Pressure
Sangamon,39.75825624,-89.65866519,Illinois,195348.0,17167,31.3,29.8,32.6,%,Crude Prevalence,High Blood Pressure
Schuyler,40.15792843,-90.61533662,Illinois,6907.0,17169,31.9,30.7,33.0,%,Crude Prevalence,High Blood Pressure
Scott,39.64390994,-90.47433071,Illinois,4926.0,17171,31.3,29.9,32.5,%,Crude Prevalence,High Blood Pressure
Shelby,39.39134637,-88.80585338,Illinois,21741.0,17173,31.4,30.0,32.7,%,Crude Prevalence,High Blood Pressure
Stark,41.09340992,-89.79745221,Illinois,5427.0,17175,30.9,29.5,32.2,%,Crude Prevalence,High Blood Pressure
Stephenson,42.35163901,-89.6625328,Illinois,44753.0,17177,31.8,30.5,33.0,%,Crude Prevalence,High Blood Pressure
Tazewell,40.50760685,-89.51345916,Illinois,132328.0,17179,29.2,27.8,30.5,%,Crude Prevalence,High Blood Pressure
Union,37.47128742,-89.25472463,Illinois,16841.0,17181,31.2,29.8,32.6,%,Crude Prevalence,High Blood Pressure
Vermilion,40.18371703,-87.73292605,Illinois,76806.0,17183,34.8,33.5,36.0,%,Crude Prevalence,High Blood Pressure
Wabash,38.44627997,-87.84427585,Illinois,11549.0,17185,30.8,29.4,32.1,%,Crude Prevalence,High Blood Pressure
Warren,40.84851016,-90.61481857,Illinois,17032.0,17187,31.1,29.8,32.4,%,Crude Prevalence,High Blood Pressure
Washington,38.35246483,-89.41076459,Illinois,13995.0,17189,29.7,28.3,31.0,%,Crude Prevalence,High Blood Pressure
Wayne,38.42897399,-88.42560057,Illinois,16332.0,17191,31.3,30.0,32.5,%,Crude Prevalence,High Blood Pressure
White,38.08680041,-88.17955899,Illinois,13665.0,17193,30.9,29.5,32.3,%,Crude Prevalence,High Blood Pressure
Whiteside,41.75596232,-89.9141825,Illinois,55626.0,17195,30.8,29.6,32.0,%,Crude Prevalence,High Blood Pressure
Will,41.44492484,-87.97842332,Illinois,692310.0,17197,31.7,30.6,32.7,%,Crude Prevalence,High Blood Pressure
Williamson,37.73040711,-88.93010963,Illinois,67056.0,17199,31.5,30.1,32.9,%,Crude Prevalence,High Blood Pressure
Winnebago,42.33635569,-89.16091989,Illinois,284081.0,17201,32.7,31.5,33.9,%,Crude Prevalence,High Blood Pressure
Woodford,40.78829161,-89.21105717,Illinois,38463.0,17203,28.4,27.0,29.8,%,Crude Prevalence,High Blood Pressure
Adams,40.7457325,-84.93671592,Indiana,35636.0,18001,34.1,32.7,35.4,%,Crude Prevalence,High Blood Pressure
Allen,41.09113181,-85.06660354,Indiana,375351.0,18003,32.5,31.4,33.6,%,Crude Prevalence,High Blood Pressure
Bartholomew,39.20600189,-85.89759541,Indiana,82753.0,18005,31.8,30.5,33.2,%,Crude Prevalence,High Blood Pressure
Benton,40.60632664,-87.31080022,Indiana,8653.0,18007,34.0,32.5,35.3,%,Crude Prevalence,High Blood Pressure
Blackford,40.47362942,-85.32478442,Indiana,11930.0,18009,33.2,31.8,34.4,%,Crude Prevalence,High Blood Pressure
Boone,40.05096134,-86.46861109,Indiana,66999.0,18011,29.2,27.9,30.8,%,Crude Prevalence,High Blood Pressure
Brown,39.19641206,-86.22763978,Indiana,15234.0,18013,31.4,30.0,32.9,%,Crude Prevalence,High Blood Pressure
Carroll,40.5830106,-86.56346615,Indiana,20127.0,18015,32.7,31.3,34.0,%,Crude Prevalence,High Blood Pressure
Cass,40.76162398,-86.34618331,Indiana,37955.0,18017,32.3,31.1,33.4,%,Crude Prevalence,High Blood Pressure
Clark,38.47741387,-85.7071025,Indiana,117360.0,18019,34.3,33.1,35.5,%,Crude Prevalence,High Blood Pressure
Clay,39.39284447,-87.11576628,Indiana,26170.0,18021,33.0,31.6,34.3,%,Crude Prevalence,High Blood Pressure
Clinton,40.30196661,-86.47534877,Indiana,32250.0,18023,33.3,31.9,34.5,%,Crude Prevalence,High Blood Pressure
Crawford,38.29212557,-86.45129948,Indiana,10558.0,18025,34.8,33.3,36.0,%,Crude Prevalence,High Blood Pressure
Daviess,38.7027045,-87.07192926,Indiana,33147.0,18027,33.1,31.7,34.4,%,Crude Prevalence,High Blood Pressure
Dearborn,39.14486496,-84.97342343,Indiana,49568.0,18029,31.6,30.1,32.9,%,Crude Prevalence,High Blood Pressure
Decatur,39.30705605,-85.50112492,Indiana,26794.0,18031,33.2,31.8,34.7,%,Crude Prevalence,High Blood Pressure
DeKalb,41.39806132,-84.99898798,Indiana,43226.0,18033,33.4,31.9,34.8,%,Crude Prevalence,High Blood Pressure
Delaware,40.22779145,-85.39727723,Indiana,114772.0,18035,34.1,32.8,35.3,%,Crude Prevalence,High Blood Pressure
Dubois,38.36490688,-86.87994224,Indiana,42565.0,18037,30.2,28.9,31.5,%,Crude Prevalence,High Blood Pressure
Elkhart,41.59769459,-85.85876445,Indiana,205560.0,18039,32.6,31.4,33.7,%,Crude Prevalence,High Blood Pressure
Fayette,39.63983379,-85.17841116,Indiana,23047.0,18041,34.4,33.1,35.7,%,Crude Prevalence,High Blood Pressure
Floyd,38.31844161,-85.90679103,Indiana,77781.0,18043,31.6,30.2,32.9,%,Crude Prevalence,High Blood Pressure
Fountain,40.12118478,-87.24128969,Indiana,16351.0,18045,33.3,32.0,34.7,%,Crude Prevalence,High Blood Pressure
Franklin,39.41468559,-85.0602732,Indiana,22736.0,18047,32.3,30.8,33.6,%,Crude Prevalence,High Blood Pressure
Fulton,41.04708011,-86.26359212,Indiana,20092.0,18049,31.7,30.5,33.0,%,Crude Prevalence,High Blood Pressure
Gibson,38.3118341,-87.58386455,Indiana,33452.0,18051,32.0,30.6,33.2,%,Crude Prevalence,High Blood Pressure
Grant,40.51580434,-85.65457061,Indiana,65936.0,18053,35.2,33.9,36.4,%,Crude Prevalence,High Blood Pressure
Greene,39.03627682,-86.96218924,Indiana,32006.0,18055,33.3,31.9,34.7,%,Crude Prevalence,High Blood Pressure
Hamilton,40.07241804,-86.05178886,Indiana,330086.0,18057,27.9,26.7,29.1,%,Crude Prevalence,High Blood Pressure
Hancock,39.82304185,-85.77344357,Indiana,76351.0,18059,32.0,30.6,33.4,%,Crude Prevalence,High Blood Pressure
Harrison,38.19513188,-86.11177384,Indiana,40350.0,18061,32.6,31.2,33.9,%,Crude Prevalence,High Blood Pressure
Hendricks,39.76976097,-86.5100815,Indiana,167009.0,18063,31.3,30.0,32.6,%,Crude Prevalence,High Blood Pressure
Henry,39.93112509,-85.3965434,Indiana,48271.0,18065,34.1,32.7,35.4,%,Crude Prevalence,High Blood Pressure
Howard,40.48355419,-86.11663764,Indiana,82366.0,18067,32.0,30.7,33.1,%,Crude Prevalence,High Blood Pressure
Huntington,40.82911501,-85.48824811,Indiana,36240.0,18069,34.0,32.6,35.3,%,Crude Prevalence,High Blood Pressure
Jackson,38.90660897,-86.03795352,Indiana,44111.0,18071,32.6,31.3,33.8,%,Crude Prevalence,High Blood Pressure
Jasper,41.0231193,-87.11603007,Indiana,33370.0,18073,31.2,29.9,32.4,%,Crude Prevalence,High Blood Pressure
Jay,40.43787862,-85.00574195,Indiana,20764.0,18075,34.8,33.4,36.0,%,Crude Prevalence,High Blood Pressure
Jefferson,38.78583386,-85.43825267,Indiana,32208.0,18077,33.0,31.6,34.3,%,Crude Prevalence,High Blood Pressure
Jennings,38.99710816,-85.62772534,Indiana,27611.0,18079,34.5,33.2,35.8,%,Crude Prevalence,High Blood Pressure
Johnson,39.49009483,-86.10147271,Indiana,156225.0,18081,30.3,28.9,31.6,%,Crude Prevalence,High Blood Pressure
Knox,38.68972721,-87.41749963,Indiana,36895.0,18083,33.3,32.0,34.6,%,Crude Prevalence,High Blood Pressure
Kosciusko,41.2445485,-85.86064749,Indiana,79344.0,18085,32.3,31.0,33.7,%,Crude Prevalence,High Blood Pressure
LaGrange,41.64234778,-85.42669106,Indiana,39330.0,18087,33.0,31.6,34.4,%,Crude Prevalence,High Blood Pressure
Lake,41.41492641,-87.3818402,Indiana,484411.0,18089,34.7,33.8,35.6,%,Crude Prevalence,High Blood Pressure
LaPorte,41.54624768,-86.73994342,Indiana,110007.0,18091,34.5,33.3,35.7,%,Crude Prevalence,High Blood Pressure
Lawrence,38.84115114,-86.48319018,Indiana,45668.0,18093,33.5,32.1,34.7,%,Crude Prevalence,High Blood Pressure
Madison,40.16144939,-85.7195642,Indiana,129641.0,18095,35.2,34.0,36.5,%,Crude Prevalence,High Blood Pressure
Marion,39.78178178,-86.1385378,Indiana,954670.0,18097,35.4,34.4,36.5,%,Crude Prevalence,High Blood Pressure
Marshall,41.32487399,-86.26179966,Indiana,46248.0,18099,32.0,30.8,33.3,%,Crude Prevalence,High Blood Pressure
Martin,38.70858739,-86.80282124,Indiana,10217.0,18101,33.7,32.3,35.1,%,Crude Prevalence,High Blood Pressure
Miami,40.76960427,-86.04512696,Indiana,35567.0,18103,34.0,32.8,35.3,%,Crude Prevalence,High Blood Pressure
Monroe,39.16111024,-86.52317588,Indiana,146917.0,18105,31.5,30.1,32.8,%,Crude Prevalence,High Blood Pressure
Montgomery,40.04033554,-86.89313068,Indiana,38346.0,18107,31.4,30.0,32.7,%,Crude Prevalence,High Blood Pressure
Morgan,39.48183246,-86.44627913,Indiana,70116.0,18109,32.4,31.1,33.8,%,Crude Prevalence,High Blood Pressure
Newton,40.95577159,-87.3978017,Indiana,14011.0,18111,34.4,33.1,35.8,%,Crude Prevalence,High Blood Pressure
Noble,41.39833847,-85.41728883,Indiana,47532.0,18113,32.1,30.8,33.3,%,Crude Prevalence,High Blood Pressure
Ohio,38.94997094,-84.96468041,Indiana,5844.0,18115,31.6,30.2,32.9,%,Crude Prevalence,High Blood Pressure
Orange,38.54117054,-86.49532745,Indiana,19489.0,18117,34.6,33.2,35.9,%,Crude Prevalence,High Blood Pressure
Owen,39.31265802,-86.83767189,Indiana,20845.0,18119,33.4,32.1,34.7,%,Crude Prevalence,High Blood Pressure
Parke,39.77372635,-87.20681006,Indiana,16927.0,18121,33.4,32.1,34.8,%,Crude Prevalence,High Blood Pressure
Perry,38.07979649,-86.6382075,Indiana,19102.0,18123,34.0,32.6,35.2,%,Crude Prevalence,High Blood Pressure
Pike,38.39837363,-87.23212087,Indiana,12410.0,18125,32.4,30.9,33.8,%,Crude Prevalence,High Blood Pressure
Porter,41.46088039,-87.06742642,Indiana,169594.0,18127,31.7,30.4,32.9,%,Crude Prevalence,High Blood Pressure
Posey,38.02422595,-87.86549926,Indiana,25540.0,18129,31.8,30.3,33.2,%,Crude Prevalence,High Blood Pressure
Pulaski,41.04179355,-86.69884167,Indiana,12469.0,18131,33.5,32.2,34.8,%,Crude Prevalence,High Blood Pressure
Putnam,39.66638181,-86.84504823,Indiana,37779.0,18133,33.3,32.1,34.6,%,Crude Prevalence,High Blood Pressure
Randolph,40.15737546,-85.01133381,Indiana,24851.0,18135,33.6,32.2,34.9,%,Crude Prevalence,High Blood Pressure
Ripley,39.10348437,-85.26223182,Indiana,28523.0,18137,32.3,31.0,33.6,%,Crude Prevalence,High Blood Pressure
Rush,39.62000981,-85.46569307,Indiana,16663.0,18139,34.0,32.7,35.3,%,Crude Prevalence,High Blood Pressure
St. Joseph,41.61670681,-86.28991252,Indiana,270771.0,18141,32.4,31.2,33.5,%,Crude Prevalence,High Blood Pressure
Scott,38.68534147,-85.74729208,Indiana,23878.0,18143,33.8,32.4,35.1,%,Crude Prevalence,High Blood Pressure
Shelby,39.52322427,-85.79159084,Indiana,44593.0,18145,33.4,32.0,34.8,%,Crude Prevalence,High Blood Pressure
Spencer,38.01412885,-87.00810471,Indiana,20327.0,18147,32.2,30.8,33.4,%,Crude Prevalence,High Blood Pressure
Starke,41.28096496,-86.64777783,Indiana,22935.0,18149,34.2,32.9,35.6,%,Crude Prevalence,High Blood Pressure
Steuben,41.64408329,-85.00106921,Indiana,34586.0,18151,31.0,29.5,32.2,%,Crude Prevalence,High Blood Pressure
Sullivan,39.0890832,-87.4140086,Indiana,20690.0,18153,35.3,34.0,36.6,%,Crude Prevalence,High Blood Pressure
Switzerland,38.82629425,-85.03664271,Indiana,10717.0,18155,35.8,34.5,37.0,%,Crude Prevalence,High Blood Pressure
Tippecanoe,40.38870976,-86.8940701,Indiana,193048.0,18157,32.9,31.6,34.1,%,Crude Prevalence,High Blood Pressure
Tipton,40.31110579,-86.05218508,Indiana,15128.0,18159,32.6,31.0,34.1,%,Crude Prevalence,High Blood Pressure
Union,39.62555022,-84.92480221,Indiana,7037.0,18161,32.7,31.2,34.0,%,Crude Prevalence,High Blood Pressure
Vanderburgh,38.02515742,-87.58610192,Indiana,180974.0,18163,34.1,32.8,35.4,%,Crude Prevalence,High Blood Pressure
Vermillion,39.85408373,-87.46414168,Indiana,15479.0,18165,33.5,32.0,34.8,%,Crude Prevalence,High Blood Pressure
Vigo,39.4307138,-87.38970625,Indiana,107386.0,18167,34.7,33.4,36.0,%,Crude Prevalence,High Blood Pressure
Wabash,40.84586409,-85.79403759,Indiana,31280.0,18169,33.7,32.3,35.0,%,Crude Prevalence,High Blood Pressure
Warren,40.3466672,-87.35353232,Indiana,8263.0,18171,32.7,31.3,34.0,%,Crude Prevalence,High Blood Pressure
Warrick,38.09221599,-87.27220106,Indiana,62567.0,18173,31.8,30.4,33.2,%,Crude Prevalence,High Blood Pressure
Washington,38.59984583,-86.1051501,Indiana,27943.0,18175,34.4,33.2,35.8,%,Crude Prevalence,High Blood Pressure
Wayne,39.86428776,-85.00999792,Indiana,65936.0,18177,34.7,33.4,36.1,%,Crude Prevalence,High Blood Pressure
Wells,40.72910808,-85.22138963,Indiana,28206.0,18179,32.1,30.8,33.6,%,Crude Prevalence,High Blood Pressure
White,40.74992374,-86.86541019,Indiana,24133.0,18181,31.9,30.5,33.1,%,Crude Prevalence,High Blood Pressure
Whitley,41.13930903,-85.50505034,Indiana,34074.0,18183,31.5,30.1,32.9,%,Crude Prevalence,High Blood Pressure
Adair,41.33075609,-94.47105874,Iowa,7063.0,19001,29.2,27.9,30.4,%,Crude Prevalence,High Blood Pressure
Adams,41.02901204,-94.6993121,Iowa,3645.0,19003,28.7,27.4,30.0,%,Crude Prevalence,High Blood Pressure
Allamakee,43.2841423,-91.37807715,Iowa,13832.0,19005,29.3,28.0,30.5,%,Crude Prevalence,High Blood Pressure
Appanoose,40.74324681,-92.86864604,Iowa,12437.0,19007,30.0,28.6,31.3,%,Crude Prevalence,High Blood Pressure
Audubon,41.6844628,-94.90581859,Iowa,5506.0,19009,29.6,28.3,30.8,%,Crude Prevalence,High Blood Pressure
Benton,42.0802159,-92.06460929,Iowa,25642.0,19011,28.2,26.8,29.5,%,Crude Prevalence,High Blood Pressure
Black Hawk,42.47010183,-92.30869072,Iowa,132408.0,19013,29.5,28.2,30.7,%,Crude Prevalence,High Blood Pressure
Boone,42.03667226,-93.93138861,Iowa,26346.0,19015,29.1,27.6,30.4,%,Crude Prevalence,High Blood Pressure
Bremer,42.77458494,-92.31797633,Iowa,24947.0,19017,26.9,25.6,28.2,%,Crude Prevalence,High Blood Pressure
Buchanan,42.47108587,-91.83755723,Iowa,21199.0,19019,28.4,27.1,29.7,%,Crude Prevalence,High Blood Pressure
Buena Vista,42.73545875,-95.15100162,Iowa,19874.0,19021,30.9,29.8,31.9,%,Crude Prevalence,High Blood Pressure
Butler,42.73173816,-92.79017341,Iowa,14539.0,19023,28.3,27.0,29.5,%,Crude Prevalence,High Blood Pressure
Calhoun,42.38521126,-94.64046395,Iowa,9699.0,19025,30.1,28.7,31.3,%,Crude Prevalence,High Blood Pressure
Carroll,42.03617207,-94.86032705,Iowa,20154.0,19027,28.6,27.2,29.9,%,Crude Prevalence,High Blood Pressure
Cass,41.33146007,-94.92791359,Iowa,12930.0,19029,30.3,28.8,31.5,%,Crude Prevalence,High Blood Pressure
