LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Covington,31.63326053,-89.5526053,Mississippi,18853.0,28031,33.8,31.1,36.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
DeSoto,34.87557805,-89.99137922,Mississippi,182001.0,28033,27.7,25.2,30.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Forrest,31.18899065,-89.25794407,Mississippi,75036.0,28035,29.7,27.0,32.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Franklin,31.47697871,-90.89784499,Mississippi,7788.0,28037,33.0,30.2,35.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
George,30.86260363,-88.64422567,Mississippi,24250.0,28039,29.3,26.3,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Greene,31.21439618,-88.63918991,Mississippi,13586.0,28041,31.5,29.0,34.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Grenada,33.76997916,-89.80171673,Mississippi,21055.0,28043,32.2,29.5,34.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hancock,30.41593954,-89.48853302,Mississippi,47334.0,28045,27.1,24.1,30.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Harrison,30.51042193,-89.11481018,Mississippi,206650.0,28047,31.0,28.3,33.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hinds,32.26689259,-90.44323685,Mississippi,237085.0,28049,32.4,29.0,35.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Holmes,33.12354137,-90.09181873,Mississippi,17622.0,28051,43.6,40.2,47.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Humphreys,33.12854137,-90.52682814,Mississippi,8257.0,28053,41.5,38.0,44.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Issaquena,32.74143391,-90.98890134,Mississippi,1308.0,28055,42.6,39.6,45.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Itawamba,34.27983397,-88.36119438,Mississippi,23517.0,28057,31.6,28.4,34.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jackson,30.54102224,-88.63579973,Mississippi,143277.0,28059,28.4,25.8,30.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jasper,32.01919082,-89.11855187,Mississippi,16428.0,28061,34.8,32.0,37.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jefferson,31.73414877,-91.03713358,Mississippi,7106.0,28063,43.3,39.5,47.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jefferson Davis,31.56967805,-89.82283041,Mississippi,11234.0,28065,36.5,33.8,39.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jones,31.62257551,-89.16895251,Mississippi,68461.0,28067,34.6,31.8,37.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kemper,32.75460539,-88.64099364,Mississippi,10027.0,28069,36.1,33.5,38.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lafayette,34.35683938,-89.48460828,Mississippi,54793.0,28071,25.5,23.0,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lamar,31.20572735,-89.5086962,Mississippi,62447.0,28073,26.6,24.1,29.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lauderdale,32.40429857,-88.66247435,Mississippi,75317.0,28075,30.2,27.4,32.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lawrence,31.55018101,-90.10698096,Mississippi,12455.0,28077,33.3,30.7,35.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Leake,32.75371197,-89.52399916,Mississippi,22763.0,28079,36.7,34.2,39.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lee,34.28986527,-88.68028567,Mississippi,85202.0,28081,31.0,28.2,34.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Leflore,33.55057553,-90.30104658,Mississippi,28919.0,28083,38.9,35.5,42.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lincoln,31.5324981,-90.4540157,Mississippi,34205.0,28085,31.5,29.0,34.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lowndes,33.4729431,-88.44334958,Mississippi,58930.0,28087,28.5,26.1,31.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Madison,32.63470008,-90.03348947,Mississippi,105630.0,28089,23.8,21.4,26.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marion,31.2308091,-89.82255207,Mississippi,24715.0,28091,35.5,32.8,38.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marshall,34.76244785,-89.50315596,Mississippi,35451.0,28093,33.6,30.9,36.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Monroe,33.89222515,-88.48032774,Mississippi,35564.0,28095,33.6,30.8,36.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Montgomery,33.49391329,-89.61620424,Mississippi,10023.0,28097,33.1,30.0,36.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Neshoba,32.7532893,-89.11732685,Mississippi,29125.0,28099,35.0,32.6,37.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Newton,32.40017452,-89.11871121,Mississippi,21443.0,28101,32.4,29.8,34.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Noxubee,33.1101406,-88.56962273,Mississippi,10535.0,28103,37.1,33.9,40.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Oktibbeha,33.42493377,-88.8793553,Mississippi,49599.0,28105,27.2,25.0,29.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Panola,34.36398949,-89.9507855,Mississippi,34178.0,28107,36.0,33.3,38.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pearl River,30.76886152,-89.5894231,Mississippi,55387.0,28109,30.0,27.1,32.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Perry,31.17209382,-88.9925273,Mississippi,11931.0,28111,34.3,31.1,37.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pike,31.17494799,-90.40407243,Mississippi,39563.0,28113,35.9,33.1,38.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pontotoc,34.22523406,-89.03719488,Mississippi,31833.0,28115,32.6,29.2,35.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Prentiss,34.61811436,-88.51976883,Mississippi,25315.0,28117,34.9,32.0,38.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Quitman,34.25116509,-90.28926741,Mississippi,7051.0,28119,42.3,39.2,45.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Rankin,32.26414951,-89.94610691,Mississippi,153902.0,28121,26.7,24.0,29.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Scott,32.40637923,-89.53745979,Mississippi,28287.0,28123,36.7,34.2,39.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sharkey,32.88000776,-90.81338503,Mississippi,4377.0,28125,40.7,37.2,44.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Simpson,31.91319071,-89.91912732,Mississippi,26758.0,28127,35.1,32.3,37.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Smith,32.01777901,-89.50652155,Mississippi,16002.0,28129,31.8,29.2,34.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Stone,30.79001859,-89.11766785,Mississippi,18717.0,28131,30.4,27.6,33.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sunflower,33.60216973,-90.58861008,Mississippi,25735.0,28133,36.2,32.9,39.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tallahatchie,33.95071493,-90.1731624,Mississippi,13987.0,28135,38.6,35.8,41.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tate,34.65059514,-89.94496732,Mississippi,28759.0,28137,31.7,29.0,34.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tippah,34.76830318,-88.90883067,Mississippi,21995.0,28139,34.5,31.6,37.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tishomingo,34.74037117,-88.23908046,Mississippi,19454.0,28141,32.9,29.8,35.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tunica,34.65216087,-90.37563586,Mississippi,9944.0,28143,35.0,31.7,38.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Union,34.49027119,-89.00392656,Mississippi,28606.0,28145,32.4,29.4,35.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Walthall,31.14849541,-90.10617967,Mississippi,14465.0,28147,37.8,35.1,40.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Warren,32.35702957,-90.85286641,Mississippi,46176.0,28149,31.6,29.0,34.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Washington,33.28385724,-90.94767294,Mississippi,45063.0,28151,38.3,35.0,41.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wayne,31.64093976,-88.69596066,Mississippi,20298.0,28153,33.4,30.7,36.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Webster,33.61325154,-89.28482473,Mississippi,9788.0,28155,31.1,28.1,33.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wilkinson,31.1607805,-91.31051663,Mississippi,8792.0,28157,42.1,38.9,45.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Winston,33.0883993,-89.03431822,Mississippi,18165.0,28159,33.4,30.6,36.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Yalobusha,34.02824175,-89.7076205,Mississippi,12392.0,28161,33.8,31.1,36.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Yazoo,32.78032032,-90.39666411,Mississippi,28248.0,28163,37.4,34.4,40.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Adair,40.19051368,-92.60091024,Missouri,25339.0,29001,26.7,23.8,29.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Andrew,39.9833508,-94.80147542,Missouri,17607.0,29003,25.5,22.3,28.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Atchison,40.43083899,-95.42832661,Missouri,5171.0,29005,25.1,21.9,28.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Audrain,39.21570831,-91.84147432,Missouri,25473.0,29007,29.8,26.7,32.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Barry,36.70981104,-93.82894421,Missouri,35886.0,29009,32.7,29.6,35.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Barton,37.50205562,-94.34736796,Missouri,11798.0,29011,30.9,27.4,34.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bates,38.25737791,-94.34032562,Missouri,16320.0,29013,27.9,24.8,30.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Benton,38.2953739,-93.28791122,Missouri,19278.0,29015,29.5,26.2,32.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bollinger,37.32218188,-90.02603103,Missouri,12169.0,29017,31.7,28.5,34.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Boone,38.99096203,-92.30975209,Missouri,180005.0,29019,22.2,19.7,24.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Buchanan,39.65990479,-94.8061907,Missouri,88571.0,29021,31.1,28.1,34.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Butler,36.71640993,-90.40656196,Missouri,42639.0,29023,32.3,29.0,35.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Caldwell,39.65574207,-93.98287757,Missouri,9108.0,29025,30.4,27.0,33.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Callaway,38.83587064,-91.92596368,Missouri,44889.0,29027,26.4,23.3,29.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Camden,38.02691575,-92.76601211,Missouri,45815.0,29029,27.5,24.4,30.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cape Girardeau,37.38393764,-89.68437374,Missouri,78753.0,29031,25.2,22.1,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Carroll,39.42685628,-93.5049224,Missouri,8743.0,29033,29.5,26.1,32.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Carter,36.94140123,-90.96233354,Missouri,6054.0,29035,29.8,26.3,33.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cass,38.64715476,-94.35490172,Missouri,104954.0,29037,25.3,22.4,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cedar,37.72367684,-93.85646752,Missouri,14165.0,29039,30.5,27.3,33.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Chariton,39.51521095,-92.9623847,Missouri,7451.0,29041,29.1,25.9,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Christian,36.96907512,-93.18833925,Missouri,86983.0,29043,25.0,21.8,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clark,40.41042604,-91.73847851,Missouri,6842.0,29045,30.3,27.0,33.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clay,39.31041306,-94.42119039,Missouri,246365.0,29047,25.0,22.5,27.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clinton,39.60125202,-94.40470255,Missouri,20470.0,29049,26.4,23.4,29.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cole,38.50597996,-92.27945799,Missouri,76796.0,29051,24.3,21.7,27.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cooper,38.84334018,-92.80997631,Missouri,17603.0,29053,27.3,24.3,30.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Crawford,37.97631054,-91.30505895,Missouri,23957.0,29055,32.6,29.0,35.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dade,37.43180689,-93.85036514,Missouri,7569.0,29057,31.7,28.5,35.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dallas,37.68062205,-93.02347517,Missouri,16762.0,29059,30.7,27.6,33.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Daviess,39.96128389,-93.98524278,Missouri,8313.0,29061,30.2,26.5,33.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
DeKalb,39.89286002,-94.4045802,Missouri,12630.0,29063,30.1,27.2,33.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dent,37.60650607,-91.50788378,Missouri,15441.0,29065,31.9,28.3,35.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Douglas,36.93266466,-92.49901074,Missouri,13373.0,29067,33.3,30.0,36.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dunklin,36.27222857,-90.0909124,Missouri,29423.0,29069,38.3,35.1,41.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Franklin,38.41086811,-91.07477621,Missouri,103670.0,29071,26.2,23.0,29.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gasconade,38.4397992,-91.50780115,Missouri,14705.0,29073,26.5,23.4,30.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gentry,40.21207628,-94.4095088,Missouri,6628.0,29075,29.2,25.9,32.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Greene,37.25758981,-93.34190192,Missouri,291923.0,29077,26.3,23.2,29.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Grundy,40.11411651,-93.56515711,Missouri,9914.0,29079,28.0,24.7,31.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Harrison,40.35497608,-93.99193402,Missouri,8414.0,29081,31.0,27.5,34.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Henry,38.3849743,-93.7926843,Missouri,21792.0,29083,30.3,27.0,33.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hickory,37.94145876,-93.32038798,Missouri,9509.0,29085,31.1,28.0,34.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Holt,40.09423851,-95.21538376,Missouri,4404.0,29087,27.2,24.2,30.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Howard,39.14235077,-92.69652567,Missouri,10137.0,29089,27.9,24.7,31.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Howell,36.77373297,-91.88647689,Missouri,40076.0,29091,30.9,27.4,34.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Iron,37.55529503,-90.77373227,Missouri,10177.0,29093,31.6,28.5,34.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jackson,39.0085879,-94.34611311,Missouri,700307.0,29095,26.1,23.8,28.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jasper,37.20347421,-94.3405,Missouri,120636.0,29097,28.8,25.9,32.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jefferson,38.2604074,-90.53735223,Missouri,224347.0,29099,24.3,21.5,27.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Johnson,38.74404885,-93.8065191,Missouri,53652.0,29101,27.1,24.3,30.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Knox,40.12762087,-92.14802603,Missouri,3947.0,29103,29.0,25.8,32.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Laclede,37.6586812,-92.59046756,Missouri,35713.0,29105,29.6,26.4,32.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lafayette,39.06545906,-93.78550381,Missouri,32598.0,29107,26.9,24.0,29.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lawrence,37.10627971,-93.83291444,Missouri,38359.0,29109,30.6,27.4,33.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lewis,40.09697088,-91.72186903,Missouri,9855.0,29111,29.2,26.0,32.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lincoln,39.05811043,-90.95983061,Missouri,57686.0,29113,29.3,26.2,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Linn,39.8699477,-93.10677404,Missouri,12037.0,29115,29.7,26.6,32.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Livingston,39.78196972,-93.54797996,Missouri,15146.0,29117,29.0,25.9,32.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
McDonald,36.62866374,-94.34816271,Missouri,23078.0,29119,33.6,30.6,36.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Macon,39.83049768,-92.56453089,Missouri,15153.0,29121,29.5,26.3,32.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Madison,37.47833284,-90.34535169,Missouri,12188.0,29123,30.1,26.9,33.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Maries,38.16170921,-91.92471567,Missouri,8769.0,29125,29.4,26.2,32.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marion,39.80605106,-91.62231113,Missouri,28592.0,29127,30.3,27.1,33.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mercer,40.42251333,-93.56850616,Missouri,3641.0,29129,27.8,24.4,31.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Miller,38.21438259,-92.42869859,Missouri,25336.0,29131,30.7,27.4,34.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mississippi,36.82803115,-89.29089735,Missouri,13336.0,29133,37.7,34.7,40.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Moniteau,38.63268625,-92.58293259,Missouri,16121.0,29135,28.4,25.2,31.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Monroe,39.49548555,-92.0008613,Missouri,8664.0,29137,29.2,26.2,32.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Montgomery,38.94074101,-91.47026107,Missouri,11534.0,29139,31.0,27.9,34.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Morgan,38.42364576,-92.88600589,Missouri,20358.0,29141,32.9,29.5,36.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
New Madrid,36.59477561,-89.65174875,Missouri,17296.0,29143,36.7,33.6,39.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Newton,36.90513951,-94.33943662,Missouri,58266.0,29145,28.4,25.6,31.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Nodaway,40.36082611,-94.88356983,Missouri,22304.0,29147,27.4,24.5,30.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Oregon,36.68673605,-91.40344132,Missouri,10541.0,29149,32.9,29.8,36.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Osage,38.45985002,-91.86149413,Missouri,13714.0,29151,25.4,22.3,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ozark,36.64933386,-92.44465742,Missouri,9017.0,29153,33.6,30.1,37.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pemiscot,36.21160782,-89.78533529,Missouri,16272.0,29155,35.7,32.7,38.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Perry,37.70713875,-89.82440099,Missouri,19150.0,29157,26.6,23.5,29.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pettis,38.72851354,-93.28533206,Missouri,42542.0,29159,29.0,26.0,31.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Phelps,37.87704536,-91.79302098,Missouri,44732.0,29161,28.0,24.7,31.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pike,39.34411083,-91.17176237,Missouri,18504.0,29163,29.1,26.0,31.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Platte,39.38075009,-94.77379649,Missouri,102985.0,29165,21.7,19.2,24.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Polk,37.61648436,-93.40045292,Missouri,32201.0,29167,27.8,24.7,31.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pulaski,37.82466108,-92.20815294,Missouri,52014.0,29169,28.1,25.8,30.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Putnam,40.47917801,-93.01616732,Missouri,4757.0,29171,29.6,26.5,32.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ralls,39.52764203,-91.52233951,Missouri,10212.0,29173,28.8,26.0,31.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Randolph,39.44006637,-92.49713035,Missouri,24763.0,29175,28.7,25.6,31.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ray,39.35215297,-93.9899807,Missouri,22883.0,29177,28.1,25.1,31.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Reynolds,37.36251478,-90.96918266,Missouri,6254.0,29179,30.8,27.6,33.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ripley,36.65285071,-90.86404796,Missouri,13401.0,29181,34.1,30.7,37.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
St. Charles,38.78192628,-90.67423857,Missouri,399182.0,29183,21.1,18.4,23.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
St. Clair,38.03713006,-93.77603292,Missouri,9395.0,29185,30.9,27.6,34.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ste. Genevieve,37.89389371,-90.19505117,Missouri,17888.0,29186,27.1,23.8,30.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
St. Francois,37.81067066,-90.47313218,Missouri,66692.0,29187,30.7,27.5,33.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
St. Louis,38.64018926,-90.44378217,Missouri,996945.0,29189,21.6,19.3,23.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Saline,39.13694352,-93.20193261,Missouri,22895.0,29195,30.5,27.6,33.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Schuyler,40.47004355,-92.52073577,Missouri,4599.0,29197,30.6,27.1,33.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Scotland,40.4519995,-92.14711052,Missouri,4966.0,29199,33.3,29.6,37.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Scott,37.05281805,-89.56901737,Missouri,38458.0,29201,32.4,29.4,35.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Shannon,37.15721552,-91.40039628,Missouri,8189.0,29203,33.8,30.1,37.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Shelby,39.7979959,-92.07658198,Missouri,6050.0,29205,28.6,25.6,31.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Stoddard,36.85547732,-89.94450554,Missouri,29206.0,29207,30.7,27.5,34.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Stone,36.74711689,-93.45593742,Missouri,31749.0,29209,28.4,25.0,31.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sullivan,40.21031923,-93.11154525,Missouri,6221.0,29211,32.1,29.6,34.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Taney,36.65469081,-93.04115204,Missouri,55852.0,29213,29.6,26.6,32.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Texas,37.31715114,-91.96502208,Missouri,25571.0,29215,34.2,30.7,37.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Vernon,37.85011692,-94.34200276,Missouri,20528.0,29217,29.9,26.7,33.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Warren,38.76460829,-91.16114705,Missouri,34711.0,29219,27.4,24.4,30.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Washington,37.96158989,-90.87866331,Missouri,24943.0,29221,32.0,28.8,35.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wayne,37.11261342,-90.46164009,Missouri,13122.0,29223,33.7,30.3,36.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Webster,37.28096592,-92.87595943,Missouri,39109.0,29225,29.9,26.5,33.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Worth,40.47906134,-94.4221212,Missouri,2040.0,29227,28.3,25.0,31.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wright,37.27057849,-92.46870697,Missouri,18378.0,29229,33.6,30.2,36.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
St. Louis City,38.63486546,-90.24550527,Missouri,302838.0,29510,32.2,29.6,35.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Beaverhead,45.1325603,-112.8987821,Montana,9404.0,30001,20.8,18.2,23.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Big Horn,45.4232765,-107.4899123,Montana,13338.0,30003,30.7,28.2,33.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Blaine,48.43260231,-108.9586743,Montana,6807.0,30005,29.4,27.1,31.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Broadwater,46.331789,-111.4960032,Montana,6085.0,30007,22.6,19.9,25.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Carbon,45.22735569,-109.0294726,Montana,10714.0,30009,20.8,18.0,23.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Carter,45.51686523,-104.5361418,Montana,1238.0,30011,23.0,20.3,25.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cascade,47.30815781,-111.3472074,Montana,81643.0,30013,23.9,21.3,26.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Chouteau,47.88043603,-110.4351525,Montana,5745.0,30015,25.5,23.0,28.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Custer,46.25263679,-105.5717938,Montana,11586.0,30017,22.4,19.9,25.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Daniels,48.78377192,-105.5486147,Montana,1747.0,30019,22.9,20.2,25.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dawson,47.26634989,-104.8995835,Montana,8680.0,30021,22.8,20.2,25.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Deer Lodge,46.06092383,-113.067258,Montana,9131.0,30023,27.3,24.3,30.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Fallon,46.33408629,-104.4174229,Montana,2920.0,30025,22.7,20.2,25.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Fergus,47.2634977,-109.2239505,Montana,11113.0,30027,22.2,19.5,25.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Flathead,48.29638793,-114.0498116,Montana,102106.0,30029,21.3,18.5,24.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
